"0380C2150","totalt ålder",28
"0380C2160","totalt ålder",17
"0380C2170","totalt ålder",2
"0380C2180","totalt ålder",12
"0380C2190","totalt ålder",4
"0380C2200","totalt ålder",19
"0380C2210","totalt ålder",4
"0381A0010","totalt ålder",8
"0381A0020","totalt ålder",10
"0381A0030","totalt ålder",5
"0381A0040","totalt ålder",7
"0381A0050","totalt ålder",7
"0381A0060","totalt ålder",6
"0381A0070","totalt ålder",8
"0381A0080","totalt ålder",11
"0381A0090","totalt ålder",14
"0381B2010","totalt ålder",10
"0381B3010","totalt ålder",4
"0381B4010","totalt ålder",10
"0381B5010","totalt ålder",11
"0381C1010","totalt ålder",6
"0381C1020","totalt ålder",6
"0381C1030","totalt ålder",14
"0381C1040","totalt ålder",12
"0381C1050","totalt ålder",23
"0381C1060","totalt ålder",16
"0381C1070","totalt ålder",32
"0381C1080","totalt ålder",7
"0381C1090","totalt ålder",19
"0381C1100","totalt ålder",30
"0381C1110","totalt ålder",22
"0381C1120","totalt ålder",33
"0382A0010","totalt ålder",9
"0382A0020","totalt ålder",13
"0382A0030","totalt ålder",11
"0382A0040","totalt ålder",12
"0382A0050","totalt ålder",10
"0382B2010","totalt ålder",9
"0382B2020","totalt ålder",20
"0382B3010","totalt ålder",11
"0382B3020","totalt ålder",19
"0382B4010","totalt ålder",12
"0382B4020","totalt ålder",14
"0382B5010","totalt ålder",11
"0382C1010","totalt ålder",16
"0382C1020","totalt ålder",6
"0382C1030","totalt ålder",12
"0428A0010","totalt ålder",17
"0428A0020","totalt ålder",5
"0428A0030","totalt ålder",12
"0428C1010","totalt ålder",8
"0428C1020","totalt ålder",49
"0428C1030","totalt ålder",22
"0461A0010","totalt ålder",8
"0461A0020","totalt ålder",13
"0461A0030","totalt ålder",15
"0461A0040","totalt ålder",11
"0461C1010","totalt ålder",20
"0461C1020","totalt ålder",12
"0461C1030","totalt ålder",5
"0461C1040","totalt ålder",7
"0480A0010","totalt ålder",11
"0480A0020","totalt ålder",12
"0480A0030","totalt ålder",4
"0480A0040","totalt ålder",10
"0480A0050","totalt ålder",7
"0480A0060","totalt ålder",12
"0480A0070","totalt ålder",13
"0480A0080","totalt ålder",11
"0480A0090","totalt ålder",12
"0480B2010","totalt ålder",5
"0480B2020","totalt ålder",6
"0480B3010","totalt ålder",5
"0480B4010","totalt ålder",14
"0480C1010","totalt ålder",18
"0480C1020","totalt ålder",7
"0480C1030","totalt ålder",13
"0480C1040","totalt ålder",10
"0480C1050","totalt ålder",12
"0480C1060","totalt ålder",20
"0480C1070","totalt ålder",14
"0480C1080","totalt ålder",9
"0480C1090","totalt ålder",5
"0480C1100","totalt ålder",11
"0480C1110","totalt ålder",13
"0480C1120","totalt ålder",22
"0480C1130","totalt ålder",15
"0480C1140","totalt ålder",18
"0480C1150","totalt ålder",44
"0480C1160","totalt ålder",53
"0480C1170","totalt ålder",30
"0480C1180","totalt ålder",12
"0480C1190","totalt ålder",10
"0481C1010","totalt ålder",12
"0481C1020","totalt ålder",34
"0481C1030","totalt ålder",7
"0481C1040","totalt ålder",33
"0481C1050","totalt ålder",22
"0481C1060","totalt ålder",6
"0481C1070","totalt ålder",5
"0482A0010","totalt ålder",12
"0482A0020","totalt ålder",14
"0482A0030","totalt ålder",10
"0482B2010","totalt ålder",29
"0482B3010","totalt ålder",29
"0482C1010","totalt ålder",19
"0482C1020","totalt ålder",51
"0482C1030","totalt ålder",27
"0482C1040","totalt ålder",15
"0482C1050","totalt ålder",12
"0483A0010","totalt ålder",12
"0483A0020","totalt ålder",8
"0483A0030","totalt ålder",5
"0483A0040","totalt ålder",12
"0483A0050","totalt ålder",12
"0483A0060","totalt ålder",12
"0483B2010","totalt ålder",15
"0483C1010","totalt ålder",5
"0483C1020","totalt ålder",29
"0483C1030","totalt ålder",16
"0483C1040","totalt ålder",10
"0483C1050","totalt ålder",42
"0483C1060","totalt ålder",4
"0483C1070","totalt ålder",5
"0483C1080","totalt ålder",24
"0483C1090","totalt ålder",43
"0483C1100","totalt ålder",27
"0483C1110","totalt ålder",30
"0483C1120","totalt ålder",32
"0483C1130","totalt ålder",33
"0483C1140","totalt ålder",24
"0484A0010","totalt ålder",10
"0484A0020","totalt ålder",13
"0484A0030","totalt ålder",14
"0484A0040","totalt ålder",9
"0484A0050","totalt ålder",9
"0484A0060","totalt ålder",6
"0484A0070","totalt ålder",7
"0484B2010","totalt ålder",4
"0484B3010","totalt ålder",8
"0484B4010","totalt ålder",4
"0484B5010","totalt ålder",14
"0484C1010","totalt ålder",4
"0484C1020","totalt ålder",6
"0484C1030","totalt ålder",5
"0484C1040","totalt ålder",5
"0484C1050","totalt ålder",61
"0484C1060","totalt ålder",15
"0484C1070","totalt ålder",47
"0484C1080","totalt ålder",66
"0484C1090","totalt ålder",53
"0484C1100","totalt ålder",69
"0484C1110","totalt ålder",52
"0484C1120","totalt ålder",24
"0484C1130","totalt ålder",24
"0484C1140","totalt ålder",13
"0484C1150","totalt ålder",18
"0484C1160","totalt ålder",4
"0484C1170","totalt ålder",11
"0484C1180","totalt ålder",21
"0484C1190","totalt ålder",46
"0484C1200","totalt ålder",23
"0484C1210","totalt ålder",17
"0484C1220","totalt ålder",39
"0484C1230","totalt ålder",25
"0484C1240","totalt ålder",16
"0484C1250","totalt ålder",7
"0484C1260","totalt ålder",12
"0484C1270","totalt ålder",18
"0484C1280","totalt ålder",9
"0484C1290","totalt ålder",16
"0484C1300","totalt ålder",10
"0484C1310","totalt ålder",20
"0484C1320","totalt ålder",36
"0484C1330","totalt ålder",23
"0484C1340","totalt ålder",20
"0484C1350","totalt ålder",17
"0484C1360","totalt ålder",42
"0484C1370","totalt ålder",64
"0484C1380","totalt ålder",6
"0484C1390","totalt ålder",38
"0484C1400","totalt ålder",6
"0484C1410","totalt ålder",33
"0484C1420","totalt ålder",10
"0484C1430","totalt ålder",40
"0484C1440","totalt ålder",5
"0484C1450","totalt ålder",13
"0484C1460","totalt ålder",17
"0484C1470","totalt ålder",8
"0484C1480","totalt ålder",39
"0484C1490","totalt ålder",8
"0484C1500","totalt ålder",20
"0486A0010","totalt ålder",5
"0486A0020","totalt ålder",10
"0486A0030","totalt ålder",9
"0486A0040","totalt ålder",6
"0486A0050","totalt ålder",8
"0486A0060","totalt ålder",8
"0486A0070","totalt ålder",7
"0486A0080","totalt ålder",9
"0486B2010","totalt ålder",7
"0486B2020","totalt ålder",13
"0486B2030","totalt ålder",6
"0486B3010","totalt ålder",16
"0486B3020","totalt ålder",8
"0486B4010","totalt ålder",5
"0486B4020","totalt ålder",12
"0486C1010","totalt ålder",17
"0486C1020","totalt ålder",10
"0486C1030","totalt ålder",10
"0486C1040","totalt ålder",30
"0486C1050","totalt ålder",11
"0486C1060","totalt ålder",16
"0486C1070","totalt ålder",12
"0486C1080","totalt ålder",21
"0486C1090","totalt ålder",17
"0488A0010","totalt ålder",9
"0488A0020","totalt ålder",5
"0488B2010","totalt ålder",17
"0488B2020","totalt ålder",5
"0488B2030","totalt ålder",6
"0488C1010","totalt ålder",9
"0488C1020","totalt ålder",6
"0488C1030","totalt ålder",9
"0509A0010","totalt ålder",15
"0509A0020","totalt ålder",13
"0509C1010","totalt ålder",20
"0509C1020","totalt ålder",25
"0512A0010","totalt ålder",15
"0512A0020","totalt ålder",11
"0512C1010","totalt ålder",21
"0513A0010","totalt ålder",9
"0513A0020","totalt ålder",15
"0513A0030","totalt ålder",11
"0513B2010","totalt ålder",6
"0513B2020","totalt ålder",11
"0513C1010","totalt ålder",19
"0513C1020","totalt ålder",35
"0513C1030","totalt ålder",11
"0560A0010","totalt ålder",11
"0560C1010","totalt ålder",18
"0560C1020","totalt ålder",17
"0561A0010","totalt ålder",20
"0561A0020","totalt ålder",8
"0561A0030","totalt ålder",12
"0561B2010","totalt ålder",4
"0561C1010","totalt ålder",20
"0561C1020","totalt ålder",17
"0561C1030","totalt ålder",6
"0561C1040","totalt ålder",24
"0561C1050","totalt ålder",13
"0562A0010","totalt ålder",14
"0562A0020","totalt ålder",8
"0562A0030","totalt ålder",5
"0562A0040","totalt ålder",13
"0562A0050","totalt ålder",11
"0562A0060","totalt ålder",14
"0562C1010","totalt ålder",7
"0562C1020","totalt ålder",24
"0562C1030","totalt ålder",34
"0562C1040","totalt ålder",22
"0562C1050","totalt ålder",14
"0562C1060","totalt ålder",17
"0562C1070","totalt ålder",20
"0562C1080","totalt ålder",19
"0563A0010","totalt ålder",18
"0563A0020","totalt ålder",13
"0563A0030","totalt ålder",14
"0563B2010","totalt ålder",20
"0563C1010","totalt ålder",25
"0563C1020","totalt ålder",21
"0580A0010","totalt ålder",10
"0580A0020","totalt ålder",4
"0580A0030","totalt ålder",6
"0580A0040","totalt ålder",8
"0580A0050","totalt ålder",9
"0580A0060","totalt ålder",5
"0580A0070","totalt ålder",6
"0580A0080","totalt ålder",5
"0580A0090","totalt ålder",5
"0580A0100","totalt ålder",8
"0580A0110","totalt ålder",6
"0580A0120","totalt ålder",9
"0580A0130","totalt ålder",7
"0580B2010","totalt ålder",4
"0580B2020","totalt ålder",6
"0580B2030","totalt ålder",7
"0580B2040","totalt ålder",10
"0580B2050","totalt ålder",7
"0580B3010","totalt ålder",5
"0580B3020","totalt ålder",5
"0580B4010","totalt ålder",6
"0580B4020","totalt ålder",4
"0580B5010","totalt ålder",3
"0580B6010","totalt ålder",3
"0580B6020","totalt ålder",4
"0580C1010","totalt ålder",6
"0580C1020","totalt ålder",4
"0580C1030","totalt ålder",11
"0580C1040","totalt ålder",8
"0580C1050","totalt ålder",5
"0580C1060","totalt ålder",4
"0580C1070","totalt ålder",14
"0580C1080","totalt ålder",2
"0580C1090","totalt ålder",16
"0580C1100","totalt ålder",2
"0580C1110","totalt ålder",11
"0580C1120","totalt ålder",7
"0580C1130","totalt ålder",12
"0580C1140","totalt ålder",4
"0580C1150","totalt ålder",18
"0580C1160","totalt ålder",28
"0580C1170","totalt ålder",23
"0580C1180","totalt ålder",7
"0580C1190","totalt ålder",25
"0580C1200","totalt ålder",5
"0580C1210","totalt ålder",13
"0580C1220","totalt ålder",43
"0580C1230","totalt ålder",6
"0580C1240","totalt ålder",13
"0580C1250","totalt ålder",46
"0580C1260","totalt ålder",27
"0580C1270","totalt ålder",8
"0580C1280","totalt ålder",14
"0580C1290","totalt ålder",10
"0580C1300","totalt ålder",20
"0580C1310","totalt ålder",29
"0580C1320","totalt ålder",17
"0580C1330","totalt ålder",15
"0580C1340","totalt ålder",19
"0580C1350","totalt ålder",11
"0580C1360","totalt ålder",10
"0580C1370","totalt ålder",13
"0580C1380","totalt ålder",28
"0580C1390","totalt ålder",11
"0580C1400","totalt ålder",59
"0580C1410","totalt ålder",18
"0580C1420","totalt ålder",15
"0580C1430","totalt ålder",10
"0580C1440","totalt ålder",14
"0580C1450","totalt ålder",23
"0580C1460","totalt ålder",77
"0580C1470","totalt ålder",11
"0580C1480","totalt ålder",15
"0580C1490","totalt ålder",20
"0580C1500","totalt ålder",22
"0580C1510","totalt ålder",49
"0580C1520","totalt ålder",17
"0580C1530","totalt ålder",8
"0580C1540","totalt ålder",8
"0580C1550","totalt ålder",19
"0580C1560","totalt ålder",10
"0580C1570","totalt ålder",9
"0580C1580","totalt ålder",7
"0580C1590","totalt ålder",23
"0580C1600","totalt ålder",17
"0580C1610","totalt ålder",47
"0580C1620","totalt ålder",27
"0580C1630","totalt ålder",38
"0580C1640","totalt ålder",4
"0580C1650","totalt ålder",2
"0580C1660","totalt ålder",55
"0580C1670","totalt ålder",56
"0580C1680","totalt ålder",54
"0580C1690","totalt ålder",4
"0581A0010","totalt ålder",5
"0581A0020","totalt ålder",11
"0581A0030","totalt ålder",9
"0581A0040","totalt ålder",5
"0581A0050","totalt ålder",7
"0581A0060","totalt ålder",6
"0581A0070","totalt ålder",10
"0581A0080","totalt ålder",6
"0581A0090","totalt ålder",9
"0581A0100","totalt ålder",8
"0581B2010","totalt ålder",5
"0581B2020","totalt ålder",6
"0581B2030","totalt ålder",6
"0581B2040","totalt ålder",27
"0581B2050","totalt ålder",4
"0581B3010","totalt ålder",6
"0581B3020","totalt ålder",10
"0581B3030","totalt ålder",10
"0581B4010","totalt ålder",6
"0581B4020","totalt ålder",7
"0581B4030","totalt ålder",4
"0581B5010","totalt ålder",4
"0581B5020","totalt ålder",3
"0581C1010","totalt ålder",4
"0581C1020","totalt ålder",36
"0581C1030","totalt ålder",45
"0581C1040","totalt ålder",2
"0581C1050","totalt ålder",4
"0581C1060","totalt ålder",19
"0581C1070","totalt ålder",29
"0581C1080","totalt ålder",4
"0581C1090","totalt ålder",13
"0581C1100","totalt ålder",53
"0581C1110","totalt ålder",18
"0581C1120","totalt ålder",42
"0581C1130","totalt ålder",44
"0581C1140","totalt ålder",8
"0581C1150","totalt ålder",19
"0581C1160","totalt ålder",50
"0581C1170","totalt ålder",60
"0581C1180","totalt ålder",5
"0581C1190","totalt ålder",10
"0581C1200","totalt ålder",19
"0581C1210","totalt ålder",4
"0581C1220","totalt ålder",14
"0581C1230","totalt ålder",18
"0581C1240","totalt ålder",38
"0581C1250","totalt ålder",27
"0581C1260","totalt ålder",34
"0581C1270","totalt ålder",15
"0581C1280","totalt ålder",22
"0581C1290","totalt ålder",10
"0581C1300","totalt ålder",14
"0581C1310","totalt ålder",28
"0581C1320","totalt ålder",24
"0581C1330","totalt ålder",14
"0581C1340","totalt ålder",30
"0581C1350","totalt ålder",22
"0581C1360","totalt ålder",16
"0581C1370","totalt ålder",14
"0581C1380","totalt ålder",27
"0581C1390","totalt ålder",18
"0581C1400","totalt ålder",18
"0581C1410","totalt ålder",30
"0581C1420","totalt ålder",11
"0581C1430","totalt ålder",40
"0581C1440","totalt ålder",15
"0581C1450","totalt ålder",3
"0581C1460","totalt ålder",21
"0581C1470","totalt ålder",17
"0581C1480","totalt ålder",7
"0581C1490","totalt ålder",11
"0581C1500","totalt ålder",25
"0581C1510","totalt ålder",17
"0581C1520","totalt ålder",15
"0581C1530","totalt ålder",4
"0581C1540","totalt ålder",7
"0581C1550","totalt ålder",4
"0581C1560","totalt ålder",12
"0582A0010","totalt ålder",9
"0582A0020","totalt ålder",9
"0582A0030","totalt ålder",7
"0582B2010","totalt ålder",4
"0582C1010","totalt ålder",16
"0582C1020","totalt ålder",18
"0582C1030","totalt ålder",13
"0582C1040","totalt ålder",3
"0582C1050","totalt ålder",13
"0583A0010","totalt ålder",10
"0583A0020","totalt ålder",12
"0583A0030","totalt ålder",8
"0583A0040","totalt ålder",9
"0583A0050","totalt ålder",9
"0583A0060","totalt ålder",8
"0583A0070","totalt ålder",16
"0583B2010","totalt ålder",9
"0583B2020","totalt ålder",7
"0583C1010","totalt ålder",7
"0583C1020","totalt ålder",24
"0583C1030","totalt ålder",12
"0583C1040","totalt ålder",12
"0583C1050","totalt ålder",15
"0583C1060","totalt ålder",15
"0583C1070","totalt ålder",40
"0583C1080","totalt ålder",21
"0583C1090","totalt ålder",40
"0583C1100","totalt ålder",9
"0583C1110","totalt ålder",52
"0583C1120","totalt ålder",7
"0583C1130","totalt ålder",6
"0583C1140","totalt ålder",7
"0583C1150","totalt ålder",7
"0584A0010","totalt ålder",11
"0584C1010","totalt ålder",9
"0584C1020","totalt ålder",13
"0584C1030","totalt ålder",22
"0584C1040","totalt ålder",12
"0586A0010","totalt ålder",9
"0586A0020","totalt ålder",8
"0586A0030","totalt ålder",10
"0586A0040","totalt ålder",8
"0586C1010","totalt ålder",26
"0586C1020","totalt ålder",29
"0586C1030","totalt ålder",4
"0586C1040","totalt ålder",17
"0586C1050","totalt ålder",11
"0586C1060","totalt ålder",22
"0586C1070","totalt ålder",19
"0586C1080","totalt ålder",15
"0586C1090","totalt ålder",29
"0586C2010","totalt ålder",7
"0586C2020","totalt ålder",9
"0586C2030","totalt ålder",3
"0586C3010","totalt ålder",19
"0586C3020","totalt ålder",16
"0604A0010","totalt ålder",11
"0604A0020","totalt ålder",12
"0604C1010","totalt ålder",24
"0604C1020","totalt ålder",11
"0617A0010","totalt ålder",8
"0617A0020","totalt ålder",12
"0617B2010","totalt ålder",13
"0617C1010","totalt ålder",10
"0617C1020","totalt ålder",27
"0617C1030","totalt ålder",13
"0642A0010","totalt ålder",16
"0642C1010","totalt ålder",13
"0642C1020","totalt ålder",10
"0642C1030","totalt ålder",15
"0643A0010","totalt ålder",7
"0643A0020","totalt ålder",11
"0643C1010","totalt ålder",2
"0643C1020","totalt ålder",8
"0643C1030","totalt ålder",6
"0643C1040","totalt ålder",15
"0643C1050","totalt ålder",6
"0662A0010","totalt ålder",9
"0662A0020","totalt ålder",12
"0662A0030","totalt ålder",8
"0662A0040","totalt ålder",10
"0662B2010","totalt ålder",14
"0662B2020","totalt ålder",23
"0662B2030","totalt ålder",13
"0662B3010","totalt ålder",14
"0662B4010","totalt ålder",18
"0662B5010","totalt ålder",28
"0662C1010","totalt ålder",22
"0662C1020","totalt ålder",5
"0662C1030","totalt ålder",19
"0662C1040","totalt ålder",4
"0662C1050","totalt ålder",15
"0662C1060","totalt ålder",11
"0662C1070","totalt ålder",16
"0662C1080","totalt ålder",47
"0662C1090","totalt ålder",20
"0665A0010","totalt ålder",9
"0665A0020","totalt ålder",10
"0665A0030","totalt ålder",7
"0665C1010","totalt ålder",6
"0665C1020","totalt ålder",15
"0665C1030","totalt ålder",12
"0665C2010","totalt ålder",21
"0665C2020","totalt ålder",9
"0680A0010","totalt ålder",6
"0680A0020","totalt ålder",9
"0680A0030","totalt ålder",6
"0680A0040","totalt ålder",17
"0680A0050","totalt ålder",7
"0680A0060","totalt ålder",8
"0680A0070","totalt ålder",9
"0680A0080","totalt ålder",5
"0680A0090","totalt ålder",8
"0680A0100","totalt ålder",18
"0680B2010","totalt ålder",5
"0680B2020","totalt ålder",13
"0680B3010","totalt ålder",9
"0680B3020","totalt ålder",6
"0680B4010","totalt ålder",8
"0680B4020","totalt ålder",17
"0680C1010","totalt ålder",7
"0680C1020","totalt ålder",8
"0680C1030","totalt ålder",4
"0680C1040","totalt ålder",13
"0680C1050","totalt ålder",11
"0680C1060","totalt ålder",12
"0680C1070","totalt ålder",41
"0680C1080","totalt ålder",6
"0680C1090","totalt ålder",46
"0680C1100","totalt ålder",38
"0680C1110","totalt ålder",10
"0680C1120","totalt ålder",7
"0680C1130","totalt ålder",6
"0680C1140","totalt ålder",20
"0680C1150","totalt ålder",13
"0680C1160","totalt ålder",7
"0680C1170","totalt ålder",10
"0680C1180","totalt ålder",8
"0680C1190","totalt ålder",18
"0680C1200","totalt ålder",10
"0680C1210","totalt ålder",6
"0680C1220","totalt ålder",19
"0680C1230","totalt ålder",13
"0680C1240","totalt ålder",36
"0680C1250","totalt ålder",12
"0680C1260","totalt ålder",8
"0680C1270","totalt ålder",12
"0680C1280","totalt ålder",12
"0680C1290","totalt ålder",17
"0680C1300","totalt ålder",12
"0680C1310","totalt ålder",24
"0680C1320","totalt ålder",16
"0680C1330","totalt ålder",21
"0680C1340","totalt ålder",17
"0680C1350","totalt ålder",11
"0680C1360","totalt ålder",15
"0680C1370","totalt ålder",13
"0680C1380","totalt ålder",8
"0680C1390","totalt ålder",10
"0680C1400","totalt ålder",18
"0680C1410","totalt ålder",38
"0680C1420","totalt ålder",14
"0680C1430","totalt ålder",34
"0680C1440","totalt ålder",16
"0680C1450","totalt ålder",22
"0680C1460","totalt ålder",8
"0680C1470","totalt ålder",6
"0680C1480","totalt ålder",11
"0680C1490","totalt ålder",17
"0680C1500","totalt ålder",9
"0680C1510","totalt ålder",3
"0680C1520","totalt ålder",9
"0680C1530","totalt ålder",5
"0680C1540","totalt ålder",3
"0680C1550","totalt ålder",6
"0680C1560","totalt ålder",3
"0680C1570","totalt ålder",3
"0680C1580","totalt ålder",16
"0682A0010","totalt ålder",11
"0682A0020","totalt ålder",11
"0682A0030","totalt ålder",10
"0682A0040","totalt ålder",17
"0682A0050","totalt ålder",11
"0682A0060","totalt ålder",10
"0682B2010","totalt ålder",13
"0682B2020","totalt ålder",17
"0682B3010","totalt ålder",26
"0682B3020","totalt ålder",31
"0682B4010","totalt ålder",18
"0682C1010","totalt ålder",20
"0682C1020","totalt ålder",16
"0682C1030","totalt ålder",22
"0682C1040","totalt ålder",7
"0682C1050","totalt ålder",25
"0682C1060","totalt ålder",19
"0682C1070","totalt ålder",9
"0682C1080","totalt ålder",48
"0682C1090","totalt ålder",31
"0683A0010","totalt ålder",12
"0683A0020","totalt ålder",8
"0683A0030","totalt ålder",7
"0683A0040","totalt ålder",10
"0683A0050","totalt ålder",8
"0683A0060","totalt ålder",10
"0683B2010","totalt ålder",25
"0683B3010","totalt ålder",15
"0683B4010","totalt ålder",12
"0683B5010","totalt ålder",7
"0683C1010","totalt ålder",22
"0683C1020","totalt ålder",11
"0683C1030","totalt ålder",20
"0683C1040","totalt ålder",10
"0683C1050","totalt ålder",11
"0683C1060","totalt ålder",22
"0683C1070","totalt ålder",4
"0683C1080","totalt ålder",16
"0683C1090","totalt ålder",19
"0683C1100","totalt ålder",2
"0683C1110","totalt ålder",7
"0683C1120","totalt ålder",11
"0684A0010","totalt ålder",19
"0684A0020","totalt ålder",11
"0684B2010","totalt ålder",15
"0684B3010","totalt ålder",26
"0684C1010","totalt ålder",28
"0684C1020","totalt ålder",21
"0684C1030","totalt ålder",23
"0685A0010","totalt ålder",16
"0685A0020","totalt ålder",13
"0685A0030","totalt ålder",19
"0685A0040","totalt ålder",17
"0685A0050","totalt ålder",14
"0685A0060","totalt ålder",10
"0685A0070","totalt ålder",27
"0685B2010","totalt ålder",14
"0685B3010","totalt ålder",21
"0685B4010","totalt ålder",21
"0685C1010","totalt ålder",3
"0685C1020","totalt ålder",19
"0685C1030","totalt ålder",45
"0685C1040","totalt ålder",19
"0685C1050","totalt ålder",12
"0685C1060","totalt ålder",13
"0685C1070","totalt ålder",17
"0686A0010","totalt ålder",22
"0686A0020","totalt ålder",11
"0686A0030","totalt ålder",9
"0686B2010","totalt ålder",27
"0686C1010","totalt ålder",10
"0686C1020","totalt ålder",11
"0686C1030","totalt ålder",23
"0686C1040","totalt ålder",26
"0686C1050","totalt ålder",15
"0686C1060","totalt ålder",12
"0687A0010","totalt ålder",10
"0687A0020","totalt ålder",15
"0687A0030","totalt ålder",10
"0687C1010","totalt ålder",4
"0687C1020","totalt ålder",18
"0687C1030","totalt ålder",24
"0687C1040","totalt ålder",7
"0687C1050","totalt ålder",25
"0687C1060","totalt ålder",29
"0687C1070","totalt ålder",17
"0687C1080","totalt ålder",47
"0760A0010","totalt ålder",23
"0760A0020","totalt ålder",17
"0760B2010","totalt ålder",19
"0760B3010","totalt ålder",17
"0760C1010","totalt ålder",32
"0760C1020","totalt ålder",23
"0761A0010","totalt ålder",23
"0761B2010","totalt ålder",19
"0761B2020","totalt ålder",12
"0761B3010","totalt ålder",27
"0761C1010","totalt ålder",32
"0761C1020","totalt ålder",35
"0763A0010","totalt ålder",23
"0763A0020","totalt ålder",22
"0763A0030","totalt ålder",21
"0763A0040","totalt ålder",16
"0763A0050","totalt ålder",18
"0763B2010","totalt ålder",30
"0763C1010","totalt ålder",14
"0763C1020","totalt ålder",23
"0764A0010","totalt ålder",17
"0764A0020","totalt ålder",10
"0764A0030","totalt ålder",7
"0764A0040","totalt ålder",12
"0764A0050","totalt ålder",12
"0764B2010","totalt ålder",10
"0764B2020","totalt ålder",15
"0764B3010","totalt ålder",19
"0764C1010","totalt ålder",11
"0764C1020","totalt ålder",33
"0764C1030","totalt ålder",32
"0764C1040","totalt ålder",43
"0764C1050","totalt ålder",7
"0765A0010","totalt ålder",13
"0765A0020","totalt ålder",17
"0765A0030","totalt ålder",12
"0765B2010","totalt ålder",13
"0765C1010","totalt ålder",15
"0765C1020","totalt ålder",9
"0765C1030","totalt ålder",38
"0765C1040","totalt ålder",6
"0765C1050","totalt ålder",17
"0767A0010","totalt ålder",15
"0767B2010","totalt ålder",34
"0767B2020","totalt ålder",30
"0767C1010","totalt ålder",21
"0767C1020","totalt ålder",12
"0767C1030","totalt ålder",17
"0780A0010","totalt ålder",9
"0780A0020","totalt ålder",6
"0780A0030","totalt ålder",10
"0780A0040","totalt ålder",10
"0780A0050","totalt ålder",5
"0780A0060","totalt ålder",8
"0780A0070","totalt ålder",8
"0780A0080","totalt ålder",10
"0780B2010","totalt ålder",16
"0780B2020","totalt ålder",16
"0780B3010","totalt ålder",14
"0780B4010","totalt ålder",33
"0780B5010","totalt ålder",32
"0780B6010","totalt ålder",8
"0780C1010","totalt ålder",4
"0780C1020","totalt ålder",8
"0780C1030","totalt ålder",34
"0780C1040","totalt ålder",23
"0780C1050","totalt ålder",54
"0780C1060","totalt ålder",13
"0780C1070","totalt ålder",44
"0780C1080","totalt ålder",4
"0780C1090","totalt ålder",13
"0780C1100","totalt ålder",8
"0780C1110","totalt ålder",22
"0780C1120","totalt ålder",8
"0780C1130","totalt ålder",7
"0780C1140","totalt ålder",8
"0780C1150","totalt ålder",10
"0780C1160","totalt ålder",12
"0780C1170","totalt ålder",6
"0780C1180","totalt ålder",12
"0780C1190","totalt ålder",17
"0780C1200","totalt ålder",8
"0780C1210","totalt ålder",20
"0780C1220","totalt ålder",12
"0780C1230","totalt ålder",56
"0780C1240","totalt ålder",50
"0780C1250","totalt ålder",29
"0780C1260","totalt ålder",4
"0780C1270","totalt ålder",6
"0780C1280","totalt ålder",49
"0780C1290","totalt ålder",7
"0780C1300","totalt ålder",17
"0780C1310","totalt ålder",3
"0780C1320","totalt ålder",7
"0780C1330","totalt ålder",3
"0780C1340","totalt ålder",8
"0780C1350","totalt ålder",7
"0780C1360","totalt ålder",6
"0781A0010","totalt ålder",12
"0781A0020","totalt ålder",22
"0781A0030","totalt ålder",14
"0781A0040","totalt ålder",12
"0781A0050","totalt ålder",14
"0781B2010","totalt ålder",18
"0781C1010","totalt ålder",10
"0781C1020","totalt ålder",25
"0781C1030","totalt ålder",14
"0781C1040","totalt ålder",10
"0781C1050","totalt ålder",9
"0781C1060","totalt ålder",19
"0781C1070","totalt ålder",23
"0781C1080","totalt ålder",11
"0821A0010","totalt ålder",32
"0821A0020","totalt ålder",19
"0821A0030","totalt ålder",22
"0821C1010","totalt ålder",27
"0834A0010","totalt ålder",14
"0834A0020","totalt ålder",19
"0834B2010","totalt ålder",21
"0834B3010","totalt ålder",24
"0834C1010","totalt ålder",19
"0840A0010","totalt ålder",19
"0840A0020","totalt ålder",14
"0840A0030","totalt ålder",12
"0840B2010","totalt ålder",7
"0840B2020","totalt ålder",9
"0840B2030","totalt ålder",12
"0840B2040","totalt ålder",5
"0840B2050","totalt ålder",6
"0840C1010","totalt ålder",17
"0860A0010","totalt ålder",19
"0860A0020","totalt ålder",15
"0860A0030","totalt ålder",15
"0860A0040","totalt ålder",23
"0860B2010","totalt ålder",31
"0860B3010","totalt ålder",29
"0860C1010","totalt ålder",37
"0860C1020","totalt ålder",24
"0860C1030","totalt ålder",16
"0861A0010","totalt ålder",13
"0861A0020","totalt ålder",12
"0861A0030","totalt ålder",16
"0861B2010","totalt ålder",17
"0861B2020","totalt ålder",24
"0861B3010","totalt ålder",9
"0861C1010","totalt ålder",6
"0861C1020","totalt ålder",16
"0861C1030","totalt ålder",27
"0861C1040","totalt ålder",26
"0862A0010","totalt ålder",18
"0862A0020","totalt ålder",15
"0862A0030","totalt ålder",22
"0862C1010","totalt ålder",18
"0862C1020","totalt ålder",38
"0862C1030","totalt ålder",15
"0880A0010","totalt ålder",12
"0880A0020","totalt ålder",21
"0880A0030","totalt ålder",7
"0880A0040","totalt ålder",12
"0880A0050","totalt ålder",9
"0880A0060","totalt ålder",10
"0880A0070","totalt ålder",9
"0880B2010","totalt ålder",5
"0880B2020","totalt ålder",8
"0880B2030","totalt ålder",32
"0880B2040","totalt ålder",13
